case:concept:name,inserted_activities,reason
20191012313,Service closure Request with network responsibility,"alignment needed to insert visible activity(ies) not present in the historical log to explain how the model reaches a state consistent with the logged prefix. Never written to the output log -- the saved prefix is always exactly the input log, unchanged -- but these ARE counted in this case's activity-history used for probabilistic weighting of subsequent simulated events."
20191012386,Service closure Request with network responsibility,"alignment needed to insert visible activity(ies) not present in the historical log to explain how the model reaches a state consistent with the logged prefix. Never written to the output log -- the saved prefix is always exactly the input log, unchanged -- but these ARE counted in this case's activity-history used for probabilistic weighting of subsequent simulated events."
20191012427,Pending Request for Network Information,"alignment needed to insert visible activity(ies) not present in the historical log to explain how the model reaches a state consistent with the logged prefix. Never written to the output log -- the saved prefix is always exactly the input log, unchanged -- but these ARE counted in this case's activity-history used for probabilistic weighting of subsequent simulated events."
20191012468,Service closure Request with network responsibility,"alignment needed to insert visible activity(ies) not present in the historical log to explain how the model reaches a state consistent with the logged prefix. Never written to the output log -- the saved prefix is always exactly the input log, unchanged -- but these ARE counted in this case's activity-history used for probabilistic weighting of subsequent simulated events."
20191012525,Service closure Request with network responsibility,"alignment needed to insert visible activity(ies) not present in the historical log to explain how the model reaches a state consistent with the logged prefix. Never written to the output log -- the saved prefix is always exactly the input log, unchanged -- but these ARE counted in this case's activity-history used for probabilistic weighting of subsequent simulated events."
20191012526,Service closure Request with network responsibility,"alignment needed to insert visible activity(ies) not present in the historical log to explain how the model reaches a state consistent with the logged prefix. Never written to the output log -- the saved prefix is always exactly the input log, unchanged -- but these ARE counted in this case's activity-history used for probabilistic weighting of subsequent simulated events."
20191012527,Service closure Request with network responsibility,"alignment needed to insert visible activity(ies) not present in the historical log to explain how the model reaches a state consistent with the logged prefix. Never written to the output log -- the saved prefix is always exactly the input log, unchanged -- but these ARE counted in this case's activity-history used for probabilistic weighting of subsequent simulated events."
20191012528,Service closure Request with network responsibility,"alignment needed to insert visible activity(ies) not present in the historical log to explain how the model reaches a state consistent with the logged prefix. Never written to the output log -- the saved prefix is always exactly the input log, unchanged -- but these ARE counted in this case's activity-history used for probabilistic weighting of subsequent simulated events."
20191012529,Service closure Request with network responsibility,"alignment needed to insert visible activity(ies) not present in the historical log to explain how the model reaches a state consistent with the logged prefix. Never written to the output log -- the saved prefix is always exactly the input log, unchanged -- but these ARE counted in this case's activity-history used for probabilistic weighting of subsequent simulated events."
20191012530,Service closure Request with network responsibility,"alignment needed to insert visible activity(ies) not present in the historical log to explain how the model reaches a state consistent with the logged prefix. Never written to the output log -- the saved prefix is always exactly the input log, unchanged -- but these ARE counted in this case's activity-history used for probabilistic weighting of subsequent simulated events."
20191012531,Service closure Request with network responsibility,"alignment needed to insert visible activity(ies) not present in the historical log to explain how the model reaches a state consistent with the logged prefix. Never written to the output log -- the saved prefix is always exactly the input log, unchanged -- but these ARE counted in this case's activity-history used for probabilistic weighting of subsequent simulated events."
20191012532,Service closure Request with network responsibility,"alignment needed to insert visible activity(ies) not present in the historical log to explain how the model reaches a state consistent with the logged prefix. Never written to the output log -- the saved prefix is always exactly the input log, unchanged -- but these ARE counted in this case's activity-history used for probabilistic weighting of subsequent simulated events."
20191012533,Service closure Request with network responsibility,"alignment needed to insert visible activity(ies) not present in the historical log to explain how the model reaches a state consistent with the logged prefix. Never written to the output log -- the saved prefix is always exactly the input log, unchanged -- but these ARE counted in this case's activity-history used for probabilistic weighting of subsequent simulated events."
20191012534,Service closure Request with network responsibility,"alignment needed to insert visible activity(ies) not present in the historical log to explain how the model reaches a state consistent with the logged prefix. Never written to the output log -- the saved prefix is always exactly the input log, unchanged -- but these ARE counted in this case's activity-history used for probabilistic weighting of subsequent simulated events."
20191012535,Service closure Request with network responsibility,"alignment needed to insert visible activity(ies) not present in the historical log to explain how the model reaches a state consistent with the logged prefix. Never written to the output log -- the saved prefix is always exactly the input log, unchanged -- but these ARE counted in this case's activity-history used for probabilistic weighting of subsequent simulated events."
20191012536,Service closure Request with network responsibility,"alignment needed to insert visible activity(ies) not present in the historical log to explain how the model reaches a state consistent with the logged prefix. Never written to the output log -- the saved prefix is always exactly the input log, unchanged -- but these ARE counted in this case's activity-history used for probabilistic weighting of subsequent simulated events."
20191012537,Service closure Request with network responsibility,"alignment needed to insert visible activity(ies) not present in the historical log to explain how the model reaches a state consistent with the logged prefix. Never written to the output log -- the saved prefix is always exactly the input log, unchanged -- but these ARE counted in this case's activity-history used for probabilistic weighting of subsequent simulated events."
20191012538,Service closure Request with network responsibility,"alignment needed to insert visible activity(ies) not present in the historical log to explain how the model reaches a state consistent with the logged prefix. Never written to the output log -- the saved prefix is always exactly the input log, unchanged -- but these ARE counted in this case's activity-history used for probabilistic weighting of subsequent simulated events."
20191012539,Service closure Request with network responsibility,"alignment needed to insert visible activity(ies) not present in the historical log to explain how the model reaches a state consistent with the logged prefix. Never written to the output log -- the saved prefix is always exactly the input log, unchanged -- but these ARE counted in this case's activity-history used for probabilistic weighting of subsequent simulated events."
20191012600,Service closure Request with network responsibility,"alignment needed to insert visible activity(ies) not present in the historical log to explain how the model reaches a state consistent with the logged prefix. Never written to the output log -- the saved prefix is always exactly the input log, unchanged -- but these ARE counted in this case's activity-history used for probabilistic weighting of subsequent simulated events."
20191012613,Service closure Request with network responsibility,"alignment needed to insert visible activity(ies) not present in the historical log to explain how the model reaches a state consistent with the logged prefix. Never written to the output log -- the saved prefix is always exactly the input log, unchanged -- but these ARE counted in this case's activity-history used for probabilistic weighting of subsequent simulated events."
20191012622,Service closure Request with network responsibility,"alignment needed to insert visible activity(ies) not present in the historical log to explain how the model reaches a state consistent with the logged prefix. Never written to the output log -- the saved prefix is always exactly the input log, unchanged -- but these ARE counted in this case's activity-history used for probabilistic weighting of subsequent simulated events."
20191012730,Pending Request for Network Information,"alignment needed to insert visible activity(ies) not present in the historical log to explain how the model reaches a state consistent with the logged prefix. Never written to the output log -- the saved prefix is always exactly the input log, unchanged -- but these ARE counted in this case's activity-history used for probabilistic weighting of subsequent simulated events."
20191012788,Service closure Request with network responsibility,"alignment needed to insert visible activity(ies) not present in the historical log to explain how the model reaches a state consistent with the logged prefix. Never written to the output log -- the saved prefix is always exactly the input log, unchanged -- but these ARE counted in this case's activity-history used for probabilistic weighting of subsequent simulated events."
20191012793,Service closure Request with network responsibility,"alignment needed to insert visible activity(ies) not present in the historical log to explain how the model reaches a state consistent with the logged prefix. Never written to the output log -- the saved prefix is always exactly the input log, unchanged -- but these ARE counted in this case's activity-history used for probabilistic weighting of subsequent simulated events."
20191013118,Service closure Request with network responsibility,"alignment needed to insert visible activity(ies) not present in the historical log to explain how the model reaches a state consistent with the logged prefix. Never written to the output log -- the saved prefix is always exactly the input log, unchanged -- but these ARE counted in this case's activity-history used for probabilistic weighting of subsequent simulated events."
20191013125,Service closure Request with network responsibility,"alignment needed to insert visible activity(ies) not present in the historical log to explain how the model reaches a state consistent with the logged prefix. Never written to the output log -- the saved prefix is always exactly the input log, unchanged -- but these ARE counted in this case's activity-history used for probabilistic weighting of subsequent simulated events."
20191013127,Service closure Request with network responsibility,"alignment needed to insert visible activity(ies) not present in the historical log to explain how the model reaches a state consistent with the logged prefix. Never written to the output log -- the saved prefix is always exactly the input log, unchanged -- but these ARE counted in this case's activity-history used for probabilistic weighting of subsequent simulated events."
20191013146,Service closure Request with network responsibility,"alignment needed to insert visible activity(ies) not present in the historical log to explain how the model reaches a state consistent with the logged prefix. Never written to the output log -- the saved prefix is always exactly the input log, unchanged -- but these ARE counted in this case's activity-history used for probabilistic weighting of subsequent simulated events."
20191013187,Service closure Request with network responsibility,"alignment needed to insert visible activity(ies) not present in the historical log to explain how the model reaches a state consistent with the logged prefix. Never written to the output log -- the saved prefix is always exactly the input log, unchanged -- but these ARE counted in this case's activity-history used for probabilistic weighting of subsequent simulated events."
20191013188,Service closure Request with network responsibility,"alignment needed to insert visible activity(ies) not present in the historical log to explain how the model reaches a state consistent with the logged prefix. Never written to the output log -- the saved prefix is always exactly the input log, unchanged -- but these ARE counted in this case's activity-history used for probabilistic weighting of subsequent simulated events."
20191013189,Service closure Request with network responsibility,"alignment needed to insert visible activity(ies) not present in the historical log to explain how the model reaches a state consistent with the logged prefix. Never written to the output log -- the saved prefix is always exactly the input log, unchanged -- but these ARE counted in this case's activity-history used for probabilistic weighting of subsequent simulated events."
20191013190,Service closure Request with network responsibility,"alignment needed to insert visible activity(ies) not present in the historical log to explain how the model reaches a state consistent with the logged prefix. Never written to the output log -- the saved prefix is always exactly the input log, unchanged -- but these ARE counted in this case's activity-history used for probabilistic weighting of subsequent simulated events."
20191013191,Service closure Request with network responsibility,"alignment needed to insert visible activity(ies) not present in the historical log to explain how the model reaches a state consistent with the logged prefix. Never written to the output log -- the saved prefix is always exactly the input log, unchanged -- but these ARE counted in this case's activity-history used for probabilistic weighting of subsequent simulated events."
20191013192,Service closure Request with network responsibility,"alignment needed to insert visible activity(ies) not present in the historical log to explain how the model reaches a state consistent with the logged prefix. Never written to the output log -- the saved prefix is always exactly the input log, unchanged -- but these ARE counted in this case's activity-history used for probabilistic weighting of subsequent simulated events."
20191013193,Service closure Request with network responsibility,"alignment needed to insert visible activity(ies) not present in the historical log to explain how the model reaches a state consistent with the logged prefix. Never written to the output log -- the saved prefix is always exactly the input log, unchanged -- but these ARE counted in this case's activity-history used for probabilistic weighting of subsequent simulated events."
20191013194,Service closure Request with network responsibility,"alignment needed to insert visible activity(ies) not present in the historical log to explain how the model reaches a state consistent with the logged prefix. Never written to the output log -- the saved prefix is always exactly the input log, unchanged -- but these ARE counted in this case's activity-history used for probabilistic weighting of subsequent simulated events."
20191013195,Service closure Request with network responsibility,"alignment needed to insert visible activity(ies) not present in the historical log to explain how the model reaches a state consistent with the logged prefix. Never written to the output log -- the saved prefix is always exactly the input log, unchanged -- but these ARE counted in this case's activity-history used for probabilistic weighting of subsequent simulated events."
20191013196,Service closure Request with network responsibility,"alignment needed to insert visible activity(ies) not present in the historical log to explain how the model reaches a state consistent with the logged prefix. Never written to the output log -- the saved prefix is always exactly the input log, unchanged -- but these ARE counted in this case's activity-history used for probabilistic weighting of subsequent simulated events."
20191013197,Service closure Request with network responsibility,"alignment needed to insert visible activity(ies) not present in the historical log to explain how the model reaches a state consistent with the logged prefix. Never written to the output log -- the saved prefix is always exactly the input log, unchanged -- but these ARE counted in this case's activity-history used for probabilistic weighting of subsequent simulated events."
20191013198,Service closure Request with network responsibility,"alignment needed to insert visible activity(ies) not present in the historical log to explain how the model reaches a state consistent with the logged prefix. Never written to the output log -- the saved prefix is always exactly the input log, unchanged -- but these ARE counted in this case's activity-history used for probabilistic weighting of subsequent simulated events."
20191013199,Service closure Request with network responsibility,"alignment needed to insert visible activity(ies) not present in the historical log to explain how the model reaches a state consistent with the logged prefix. Never written to the output log -- the saved prefix is always exactly the input log, unchanged -- but these ARE counted in this case's activity-history used for probabilistic weighting of subsequent simulated events."
20191013200,Service closure Request with network responsibility,"alignment needed to insert visible activity(ies) not present in the historical log to explain how the model reaches a state consistent with the logged prefix. Never written to the output log -- the saved prefix is always exactly the input log, unchanged -- but these ARE counted in this case's activity-history used for probabilistic weighting of subsequent simulated events."
20191013201,Service closure Request with network responsibility,"alignment needed to insert visible activity(ies) not present in the historical log to explain how the model reaches a state consistent with the logged prefix. Never written to the output log -- the saved prefix is always exactly the input log, unchanged -- but these ARE counted in this case's activity-history used for probabilistic weighting of subsequent simulated events."
20191013202,Service closure Request with network responsibility,"alignment needed to insert visible activity(ies) not present in the historical log to explain how the model reaches a state consistent with the logged prefix. Never written to the output log -- the saved prefix is always exactly the input log, unchanged -- but these ARE counted in this case's activity-history used for probabilistic weighting of subsequent simulated events."
20191013203,Service closure Request with network responsibility,"alignment needed to insert visible activity(ies) not present in the historical log to explain how the model reaches a state consistent with the logged prefix. Never written to the output log -- the saved prefix is always exactly the input log, unchanged -- but these ARE counted in this case's activity-history used for probabilistic weighting of subsequent simulated events."
20191013204,Service closure Request with network responsibility,"alignment needed to insert visible activity(ies) not present in the historical log to explain how the model reaches a state consistent with the logged prefix. Never written to the output log -- the saved prefix is always exactly the input log, unchanged -- but these ARE counted in this case's activity-history used for probabilistic weighting of subsequent simulated events."
20191013212,Pending Request for Network Information,"alignment needed to insert visible activity(ies) not present in the historical log to explain how the model reaches a state consistent with the logged prefix. Never written to the output log -- the saved prefix is always exactly the input log, unchanged -- but these ARE counted in this case's activity-history used for probabilistic weighting of subsequent simulated events."
20191013312,Service closure Request with network responsibility,"alignment needed to insert visible activity(ies) not present in the historical log to explain how the model reaches a state consistent with the logged prefix. Never written to the output log -- the saved prefix is always exactly the input log, unchanged -- but these ARE counted in this case's activity-history used for probabilistic weighting of subsequent simulated events."
20191013337,Pending Request for Network Information,"alignment needed to insert visible activity(ies) not present in the historical log to explain how the model reaches a state consistent with the logged prefix. Never written to the output log -- the saved prefix is always exactly the input log, unchanged -- but these ARE counted in this case's activity-history used for probabilistic weighting of subsequent simulated events."
20191013349,Pending Request for Network Information,"alignment needed to insert visible activity(ies) not present in the historical log to explain how the model reaches a state consistent with the logged prefix. Never written to the output log -- the saved prefix is always exactly the input log, unchanged -- but these ARE counted in this case's activity-history used for probabilistic weighting of subsequent simulated events."
20191013545,Pending Request for Network Information,"alignment needed to insert visible activity(ies) not present in the historical log to explain how the model reaches a state consistent with the logged prefix. Never written to the output log -- the saved prefix is always exactly the input log, unchanged -- but these ARE counted in this case's activity-history used for probabilistic weighting of subsequent simulated events."
20191013557,Service closure Request with network responsibility,"alignment needed to insert visible activity(ies) not present in the historical log to explain how the model reaches a state consistent with the logged prefix. Never written to the output log -- the saved prefix is always exactly the input log, unchanged -- but these ARE counted in this case's activity-history used for probabilistic weighting of subsequent simulated events."
20191013582,Pending Request for Network Information,"alignment needed to insert visible activity(ies) not present in the historical log to explain how the model reaches a state consistent with the logged prefix. Never written to the output log -- the saved prefix is always exactly the input log, unchanged -- but these ARE counted in this case's activity-history used for probabilistic weighting of subsequent simulated events."
20191013606,Pending Request for Network Information,"alignment needed to insert visible activity(ies) not present in the historical log to explain how the model reaches a state consistent with the logged prefix. Never written to the output log -- the saved prefix is always exactly the input log, unchanged -- but these ARE counted in this case's activity-history used for probabilistic weighting of subsequent simulated events."
20191013611,Pending Request for Network Information,"alignment needed to insert visible activity(ies) not present in the historical log to explain how the model reaches a state consistent with the logged prefix. Never written to the output log -- the saved prefix is always exactly the input log, unchanged -- but these ARE counted in this case's activity-history used for probabilistic weighting of subsequent simulated events."
20191013648,Service closure Request with network responsibility,"alignment needed to insert visible activity(ies) not present in the historical log to explain how the model reaches a state consistent with the logged prefix. Never written to the output log -- the saved prefix is always exactly the input log, unchanged -- but these ARE counted in this case's activity-history used for probabilistic weighting of subsequent simulated events."
20191013660,Service closure Request with network responsibility,"alignment needed to insert visible activity(ies) not present in the historical log to explain how the model reaches a state consistent with the logged prefix. Never written to the output log -- the saved prefix is always exactly the input log, unchanged -- but these ARE counted in this case's activity-history used for probabilistic weighting of subsequent simulated events."
20191013663,Pending Request for Network Information,"alignment needed to insert visible activity(ies) not present in the historical log to explain how the model reaches a state consistent with the logged prefix. Never written to the output log -- the saved prefix is always exactly the input log, unchanged -- but these ARE counted in this case's activity-history used for probabilistic weighting of subsequent simulated events."
20191013681,Pending Request for Network Information,"alignment needed to insert visible activity(ies) not present in the historical log to explain how the model reaches a state consistent with the logged prefix. Never written to the output log -- the saved prefix is always exactly the input log, unchanged -- but these ARE counted in this case's activity-history used for probabilistic weighting of subsequent simulated events."
20191013688,Service closure Request with network responsibility,"alignment needed to insert visible activity(ies) not present in the historical log to explain how the model reaches a state consistent with the logged prefix. Never written to the output log -- the saved prefix is always exactly the input log, unchanged -- but these ARE counted in this case's activity-history used for probabilistic weighting of subsequent simulated events."
20191013699,Service closure Request with network responsibility,"alignment needed to insert visible activity(ies) not present in the historical log to explain how the model reaches a state consistent with the logged prefix. Never written to the output log -- the saved prefix is always exactly the input log, unchanged -- but these ARE counted in this case's activity-history used for probabilistic weighting of subsequent simulated events."
20191013703,Service closure Request with network responsibility,"alignment needed to insert visible activity(ies) not present in the historical log to explain how the model reaches a state consistent with the logged prefix. Never written to the output log -- the saved prefix is always exactly the input log, unchanged -- but these ARE counted in this case's activity-history used for probabilistic weighting of subsequent simulated events."
20191013718,Pending Request for Network Information,"alignment needed to insert visible activity(ies) not present in the historical log to explain how the model reaches a state consistent with the logged prefix. Never written to the output log -- the saved prefix is always exactly the input log, unchanged -- but these ARE counted in this case's activity-history used for probabilistic weighting of subsequent simulated events."
20191013719,Service closure Request with network responsibility,"alignment needed to insert visible activity(ies) not present in the historical log to explain how the model reaches a state consistent with the logged prefix. Never written to the output log -- the saved prefix is always exactly the input log, unchanged -- but these ARE counted in this case's activity-history used for probabilistic weighting of subsequent simulated events."
20191013721,Pending Request for Network Information,"alignment needed to insert visible activity(ies) not present in the historical log to explain how the model reaches a state consistent with the logged prefix. Never written to the output log -- the saved prefix is always exactly the input log, unchanged -- but these ARE counted in this case's activity-history used for probabilistic weighting of subsequent simulated events."
20191013726,Service closure Request with network responsibility,"alignment needed to insert visible activity(ies) not present in the historical log to explain how the model reaches a state consistent with the logged prefix. Never written to the output log -- the saved prefix is always exactly the input log, unchanged -- but these ARE counted in this case's activity-history used for probabilistic weighting of subsequent simulated events."
20191013737,Service closure Request with network responsibility,"alignment needed to insert visible activity(ies) not present in the historical log to explain how the model reaches a state consistent with the logged prefix. Never written to the output log -- the saved prefix is always exactly the input log, unchanged -- but these ARE counted in this case's activity-history used for probabilistic weighting of subsequent simulated events."
20191013741,Service closure Request with network responsibility,"alignment needed to insert visible activity(ies) not present in the historical log to explain how the model reaches a state consistent with the logged prefix. Never written to the output log -- the saved prefix is always exactly the input log, unchanged -- but these ARE counted in this case's activity-history used for probabilistic weighting of subsequent simulated events."
20191013748,Service closure Request with network responsibility,"alignment needed to insert visible activity(ies) not present in the historical log to explain how the model reaches a state consistent with the logged prefix. Never written to the output log -- the saved prefix is always exactly the input log, unchanged -- but these ARE counted in this case's activity-history used for probabilistic weighting of subsequent simulated events."
20191013750,Service closure Request with network responsibility,"alignment needed to insert visible activity(ies) not present in the historical log to explain how the model reaches a state consistent with the logged prefix. Never written to the output log -- the saved prefix is always exactly the input log, unchanged -- but these ARE counted in this case's activity-history used for probabilistic weighting of subsequent simulated events."
20191013762,Service closure Request with network responsibility,"alignment needed to insert visible activity(ies) not present in the historical log to explain how the model reaches a state consistent with the logged prefix. Never written to the output log -- the saved prefix is always exactly the input log, unchanged -- but these ARE counted in this case's activity-history used for probabilistic weighting of subsequent simulated events."
20191013803,Service closure Request with network responsibility,"alignment needed to insert visible activity(ies) not present in the historical log to explain how the model reaches a state consistent with the logged prefix. Never written to the output log -- the saved prefix is always exactly the input log, unchanged -- but these ARE counted in this case's activity-history used for probabilistic weighting of subsequent simulated events."
20191013817,Service closure Request with network responsibility,"alignment needed to insert visible activity(ies) not present in the historical log to explain how the model reaches a state consistent with the logged prefix. Never written to the output log -- the saved prefix is always exactly the input log, unchanged -- but these ARE counted in this case's activity-history used for probabilistic weighting of subsequent simulated events."
20191013818,Service closure Request with network responsibility,"alignment needed to insert visible activity(ies) not present in the historical log to explain how the model reaches a state consistent with the logged prefix. Never written to the output log -- the saved prefix is always exactly the input log, unchanged -- but these ARE counted in this case's activity-history used for probabilistic weighting of subsequent simulated events."
20191013821,Service closure Request with network responsibility,"alignment needed to insert visible activity(ies) not present in the historical log to explain how the model reaches a state consistent with the logged prefix. Never written to the output log -- the saved prefix is always exactly the input log, unchanged -- but these ARE counted in this case's activity-history used for probabilistic weighting of subsequent simulated events."
20191013824,Service closure Request with network responsibility,"alignment needed to insert visible activity(ies) not present in the historical log to explain how the model reaches a state consistent with the logged prefix. Never written to the output log -- the saved prefix is always exactly the input log, unchanged -- but these ARE counted in this case's activity-history used for probabilistic weighting of subsequent simulated events."
20191013850,Service closure Request with network responsibility,"alignment needed to insert visible activity(ies) not present in the historical log to explain how the model reaches a state consistent with the logged prefix. Never written to the output log -- the saved prefix is always exactly the input log, unchanged -- but these ARE counted in this case's activity-history used for probabilistic weighting of subsequent simulated events."
20191013851,Service closure Request with network responsibility,"alignment needed to insert visible activity(ies) not present in the historical log to explain how the model reaches a state consistent with the logged prefix. Never written to the output log -- the saved prefix is always exactly the input log, unchanged -- but these ARE counted in this case's activity-history used for probabilistic weighting of subsequent simulated events."
20191013852,Service closure Request with network responsibility,"alignment needed to insert visible activity(ies) not present in the historical log to explain how the model reaches a state consistent with the logged prefix. Never written to the output log -- the saved prefix is always exactly the input log, unchanged -- but these ARE counted in this case's activity-history used for probabilistic weighting of subsequent simulated events."
20191013855,Pending Request for Network Information,"alignment needed to insert visible activity(ies) not present in the historical log to explain how the model reaches a state consistent with the logged prefix. Never written to the output log -- the saved prefix is always exactly the input log, unchanged -- but these ARE counted in this case's activity-history used for probabilistic weighting of subsequent simulated events."
20191013866,Service closure Request with network responsibility,"alignment needed to insert visible activity(ies) not present in the historical log to explain how the model reaches a state consistent with the logged prefix. Never written to the output log -- the saved prefix is always exactly the input log, unchanged -- but these ARE counted in this case's activity-history used for probabilistic weighting of subsequent simulated events."
20191013868,Service closure Request with network responsibility,"alignment needed to insert visible activity(ies) not present in the historical log to explain how the model reaches a state consistent with the logged prefix. Never written to the output log -- the saved prefix is always exactly the input log, unchanged -- but these ARE counted in this case's activity-history used for probabilistic weighting of subsequent simulated events."
20191013870,Service closure Request with network responsibility,"alignment needed to insert visible activity(ies) not present in the historical log to explain how the model reaches a state consistent with the logged prefix. Never written to the output log -- the saved prefix is always exactly the input log, unchanged -- but these ARE counted in this case's activity-history used for probabilistic weighting of subsequent simulated events."
20191013871,Service closure Request with network responsibility,"alignment needed to insert visible activity(ies) not present in the historical log to explain how the model reaches a state consistent with the logged prefix. Never written to the output log -- the saved prefix is always exactly the input log, unchanged -- but these ARE counted in this case's activity-history used for probabilistic weighting of subsequent simulated events."
20191013872,Service closure Request with network responsibility,"alignment needed to insert visible activity(ies) not present in the historical log to explain how the model reaches a state consistent with the logged prefix. Never written to the output log -- the saved prefix is always exactly the input log, unchanged -- but these ARE counted in this case's activity-history used for probabilistic weighting of subsequent simulated events."
20191013873,Service closure Request with network responsibility,"alignment needed to insert visible activity(ies) not present in the historical log to explain how the model reaches a state consistent with the logged prefix. Never written to the output log -- the saved prefix is always exactly the input log, unchanged -- but these ARE counted in this case's activity-history used for probabilistic weighting of subsequent simulated events."
20191013874,Service closure Request with network responsibility,"alignment needed to insert visible activity(ies) not present in the historical log to explain how the model reaches a state consistent with the logged prefix. Never written to the output log -- the saved prefix is always exactly the input log, unchanged -- but these ARE counted in this case's activity-history used for probabilistic weighting of subsequent simulated events."
20191013875,Service closure Request with network responsibility,"alignment needed to insert visible activity(ies) not present in the historical log to explain how the model reaches a state consistent with the logged prefix. Never written to the output log -- the saved prefix is always exactly the input log, unchanged -- but these ARE counted in this case's activity-history used for probabilistic weighting of subsequent simulated events."
20191013876,Service closure Request with network responsibility,"alignment needed to insert visible activity(ies) not present in the historical log to explain how the model reaches a state consistent with the logged prefix. Never written to the output log -- the saved prefix is always exactly the input log, unchanged -- but these ARE counted in this case's activity-history used for probabilistic weighting of subsequent simulated events."
20191013877,Service closure Request with network responsibility,"alignment needed to insert visible activity(ies) not present in the historical log to explain how the model reaches a state consistent with the logged prefix. Never written to the output log -- the saved prefix is always exactly the input log, unchanged -- but these ARE counted in this case's activity-history used for probabilistic weighting of subsequent simulated events."
20191013878,Service closure Request with network responsibility,"alignment needed to insert visible activity(ies) not present in the historical log to explain how the model reaches a state consistent with the logged prefix. Never written to the output log -- the saved prefix is always exactly the input log, unchanged -- but these ARE counted in this case's activity-history used for probabilistic weighting of subsequent simulated events."
20191013879,Service closure Request with network responsibility,"alignment needed to insert visible activity(ies) not present in the historical log to explain how the model reaches a state consistent with the logged prefix. Never written to the output log -- the saved prefix is always exactly the input log, unchanged -- but these ARE counted in this case's activity-history used for probabilistic weighting of subsequent simulated events."
20191013880,Service closure Request with network responsibility,"alignment needed to insert visible activity(ies) not present in the historical log to explain how the model reaches a state consistent with the logged prefix. Never written to the output log -- the saved prefix is always exactly the input log, unchanged -- but these ARE counted in this case's activity-history used for probabilistic weighting of subsequent simulated events."
20191013881,Service closure Request with network responsibility,"alignment needed to insert visible activity(ies) not present in the historical log to explain how the model reaches a state consistent with the logged prefix. Never written to the output log -- the saved prefix is always exactly the input log, unchanged -- but these ARE counted in this case's activity-history used for probabilistic weighting of subsequent simulated events."
20191013882,Service closure Request with network responsibility,"alignment needed to insert visible activity(ies) not present in the historical log to explain how the model reaches a state consistent with the logged prefix. Never written to the output log -- the saved prefix is always exactly the input log, unchanged -- but these ARE counted in this case's activity-history used for probabilistic weighting of subsequent simulated events."
20191013883,Service closure Request with network responsibility,"alignment needed to insert visible activity(ies) not present in the historical log to explain how the model reaches a state consistent with the logged prefix. Never written to the output log -- the saved prefix is always exactly the input log, unchanged -- but these ARE counted in this case's activity-history used for probabilistic weighting of subsequent simulated events."
20191013884,Service closure Request with network responsibility,"alignment needed to insert visible activity(ies) not present in the historical log to explain how the model reaches a state consistent with the logged prefix. Never written to the output log -- the saved prefix is always exactly the input log, unchanged -- but these ARE counted in this case's activity-history used for probabilistic weighting of subsequent simulated events."
20191013885,Service closure Request with network responsibility,"alignment needed to insert visible activity(ies) not present in the historical log to explain how the model reaches a state consistent with the logged prefix. Never written to the output log -- the saved prefix is always exactly the input log, unchanged -- but these ARE counted in this case's activity-history used for probabilistic weighting of subsequent simulated events."
20191014064,Pending Request for Network Information,"alignment needed to insert visible activity(ies) not present in the historical log to explain how the model reaches a state consistent with the logged prefix. Never written to the output log -- the saved prefix is always exactly the input log, unchanged -- but these ARE counted in this case's activity-history used for probabilistic weighting of subsequent simulated events."
20191014101,Pending Request for Network Information,"alignment needed to insert visible activity(ies) not present in the historical log to explain how the model reaches a state consistent with the logged prefix. Never written to the output log -- the saved prefix is always exactly the input log, unchanged -- but these ARE counted in this case's activity-history used for probabilistic weighting of subsequent simulated events."
20191014103,Service closure Request with network responsibility,"alignment needed to insert visible activity(ies) not present in the historical log to explain how the model reaches a state consistent with the logged prefix. Never written to the output log -- the saved prefix is always exactly the input log, unchanged -- but these ARE counted in this case's activity-history used for probabilistic weighting of subsequent simulated events."
20191014105,Pending Request for Network Information,"alignment needed to insert visible activity(ies) not present in the historical log to explain how the model reaches a state consistent with the logged prefix. Never written to the output log -- the saved prefix is always exactly the input log, unchanged -- but these ARE counted in this case's activity-history used for probabilistic weighting of subsequent simulated events."
20191014136,Pending Request for Network Information,"alignment needed to insert visible activity(ies) not present in the historical log to explain how the model reaches a state consistent with the logged prefix. Never written to the output log -- the saved prefix is always exactly the input log, unchanged -- but these ARE counted in this case's activity-history used for probabilistic weighting of subsequent simulated events."
20191014190,Pending Request for Network Information,"alignment needed to insert visible activity(ies) not present in the historical log to explain how the model reaches a state consistent with the logged prefix. Never written to the output log -- the saved prefix is always exactly the input log, unchanged -- but these ARE counted in this case's activity-history used for probabilistic weighting of subsequent simulated events."
20191014221,Pending Request for Network Information,"alignment needed to insert visible activity(ies) not present in the historical log to explain how the model reaches a state consistent with the logged prefix. Never written to the output log -- the saved prefix is always exactly the input log, unchanged -- but these ARE counted in this case's activity-history used for probabilistic weighting of subsequent simulated events."
20191014223,Pending Request for Network Information,"alignment needed to insert visible activity(ies) not present in the historical log to explain how the model reaches a state consistent with the logged prefix. Never written to the output log -- the saved prefix is always exactly the input log, unchanged -- but these ARE counted in this case's activity-history used for probabilistic weighting of subsequent simulated events."
